Round,College,Branch,Category,Cutoff_rank,Exam,Year,Tuition_Fee,Hostel_Fee,Misc_Fee,OneTime_Fee,Total_First_Year,Total_Annual,Scholarship_Eligible,Avg_Package_LPA,Max_Package_LPA,NIRF_Rank,Top_Companies
Mock,SJBIT,ELECTRONICS AND COMMUNICATION ENGINEERING,3B,7834,KCET,2024,56046.0,90614.0,10526.0,12564.0,169750.0,157186.0,No,7.0,31.0,283.0,"BEL, L&T, Bosch"
Mock,SJBIT,ELECTRONICS AND COMMUNICATION ENGINEERING,EWS,8267,KCET,2024,56046.0,90614.0,10526.0,12564.0,169750.0,157186.0,No,7.0,31.0,283.0,"BEL, L&T, Bosch"
Mock,SJBIT,ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,9351,KCET,2024,56046.0,90614.0,10526.0,12564.0,169750.0,157186.0,No,7.0,31.0,283.0,"BEL, L&T, Bosch"
Mock,SJBIT,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,9303,KCET,2024,69167.0,92226.0,16814.0,22645.0,200852.0,178207.0,No,9.1,46.0,252.0,"Tata Motors, BEL, HAL"
Mock,SJBIT,ELECTRICAL AND ELECTRONICS ENGINEERING,OBC,12002,KCET,2024,69167.0,92226.0,16814.0,22645.0,200852.0,178207.0,No,9.1,46.0,252.0,"Tata Motors, BEL, HAL"
Mock,SJBIT,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,17626,KCET,2024,69167.0,92226.0,16814.0,22645.0,200852.0,178207.0,No,9.1,46.0,252.0,"Tata Motors, BEL, HAL"
Mock,SJBIT,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,20471,KCET,2024,69167.0,92226.0,16814.0,22645.0,200852.0,178207.0,No,9.1,46.0,252.0,"Tata Motors, BEL, HAL"
Mock,SJBIT,ELECTRICAL AND ELECTRONICS ENGINEERING,1G,13546,KCET,2024,69167.0,92226.0,16814.0,22645.0,200852.0,178207.0,No,9.1,46.0,252.0,"Tata Motors, BEL, HAL"
Mock,SJBIT,ELECTRICAL AND ELECTRONICS ENGINEERING,2A,12394,KCET,2024,69167.0,92226.0,16814.0,22645.0,200852.0,178207.0,No,9.1,46.0,252.0,"Tata Motors, BEL, HAL"
Mock,SJBIT,ELECTRICAL AND ELECTRONICS ENGINEERING,2B,12398,KCET,2024,69167.0,92226.0,16814.0,22645.0,200852.0,178207.0,No,9.1,46.0,252.0,"Tata Motors, BEL, HAL"
Mock,SJBIT,ELECTRICAL AND ELECTRONICS ENGINEERING,3A,12263,KCET,2024,69167.0,92226.0,16814.0,22645.0,200852.0,178207.0,No,9.1,46.0,252.0,"Tata Motors, BEL, HAL"
Mock,SJBIT,ELECTRICAL AND ELECTRONICS ENGINEERING,3B,12607,KCET,2024,69167.0,92226.0,16814.0,22645.0,200852.0,178207.0,No,9.1,46.0,252.0,"Tata Motors, BEL, HAL"
Mock,SJBIT,ELECTRICAL AND ELECTRONICS ENGINEERING,EWS,11602,KCET,2024,69167.0,92226.0,16814.0,22645.0,200852.0,178207.0,No,9.1,46.0,252.0,"Tata Motors, BEL, HAL"
Mock,SJBIT,ELECTRICAL AND ELECTRONICS ENGINEERING,GMK,12137,KCET,2024,69167.0,92226.0,16814.0,22645.0,200852.0,178207.0,No,9.1,46.0,252.0,"Tata Motors, BEL, HAL"
Mock,SJBIT,MECHANICAL ENGINEERING,GM,14934,KCET,2024,71501.0,85276.0,17467.0,27469.0,201713.0,174244.0,No,5.5,40.9,265.0,"Tata Motors, HAL, BEL"
Mock,SJBIT,MECHANICAL ENGINEERING,OBC,16982,KCET,2024,71501.0,85276.0,17467.0,27469.0,201713.0,174244.0,No,5.5,40.9,265.0,"Tata Motors, HAL, BEL"
Mock,SJBIT,MECHANICAL ENGINEERING,SC,24239,KCET,2024,71501.0,85276.0,17467.0,27469.0,201713.0,174244.0,No,5.5,40.9,265.0,"Tata Motors, HAL, BEL"
Mock,SJBIT,MECHANICAL ENGINEERING,ST,25921,KCET,2024,71501.0,85276.0,17467.0,27469.0,201713.0,174244.0,No,5.5,40.9,265.0,"Tata Motors, HAL, BEL"
Mock,SJBIT,MECHANICAL ENGINEERING,1G,18349,KCET,2024,71501.0,85276.0,17467.0,27469.0,201713.0,174244.0,No,5.5,40.9,265.0,"Tata Motors, HAL, BEL"
Mock,SJBIT,MECHANICAL ENGINEERING,2A,17614,KCET,2024,71501.0,85276.0,17467.0,27469.0,201713.0,174244.0,No,5.5,40.9,265.0,"Tata Motors, HAL, BEL"
Mock,SJBIT,MECHANICAL ENGINEERING,2B,18618,KCET,2024,71501.0,85276.0,17467.0,27469.0,201713.0,174244.0,No,5.5,40.9,265.0,"Tata Motors, HAL, BEL"
Mock,SJBIT,MECHANICAL ENGINEERING,3A,16503,KCET,2024,71501.0,85276.0,17467.0,27469.0,201713.0,174244.0,No,5.5,40.9,265.0,"Tata Motors, HAL, BEL"
Mock,SJBIT,MECHANICAL ENGINEERING,3B,16904,KCET,2024,71501.0,85276.0,17467.0,27469.0,201713.0,174244.0,No,5.5,40.9,265.0,"Tata Motors, HAL, BEL"
Mock,SJBIT,MECHANICAL ENGINEERING,EWS,16267,KCET,2024,71501.0,85276.0,17467.0,27469.0,201713.0,174244.0,No,5.5,40.9,265.0,"Tata Motors, HAL, BEL"
Mock,SJBIT,MECHANICAL ENGINEERING,GMK,17710,KCET,2024,71501.0,85276.0,17467.0,27469.0,201713.0,174244.0,No,5.5,40.9,265.0,"Tata Motors, HAL, BEL"
Mock,SJBIT,CIVIL ENGINEERING,GM,18252,KCET,2024,56665.0,69668.0,10499.0,21812.0,158644.0,136832.0,No,5.7,17.4,193.0,"ABB, L&T, Bosch"
Mock,SJBIT,CIVIL ENGINEERING,OBC,21472,KCET,2024,56665.0,69668.0,10499.0,21812.0,158644.0,136832.0,No,5.7,17.4,193.0,"ABB, L&T, Bosch"
Mock,SJBIT,CIVIL ENGINEERING,SC,26252,KCET,2024,56665.0,69668.0,10499.0,21812.0,158644.0,136832.0,No,5.7,17.4,193.0,"ABB, L&T, Bosch"
Mock,SJBIT,CIVIL ENGINEERING,ST,27964,KCET,2024,56665.0,69668.0,10499.0,21812.0,158644.0,136832.0,No,5.7,17.4,193.0,"ABB, L&T, Bosch"
Mock,SJBIT,CIVIL ENGINEERING,1G,20964,KCET,2024,56665.0,69668.0,10499.0,21812.0,158644.0,136832.0,No,5.7,17.4,193.0,"ABB, L&T, Bosch"
Mock,SJBIT,CIVIL ENGINEERING,2A,21055,KCET,2024,56665.0,69668.0,10499.0,21812.0,158644.0,136832.0,No,5.7,17.4,193.0,"ABB, L&T, Bosch"
Mock,SJBIT,CIVIL ENGINEERING,2B,21340,KCET,2024,56665.0,69668.0,10499.0,21812.0,158644.0,136832.0,No,5.7,17.4,193.0,"ABB, L&T, Bosch"
Mock,SJBIT,CIVIL ENGINEERING,3A,19109,KCET,2024,56665.0,69668.0,10499.0,21812.0,158644.0,136832.0,No,5.7,17.4,193.0,"ABB, L&T, Bosch"
Mock,SJBIT,CIVIL ENGINEERING,3B,20791,KCET,2024,56665.0,69668.0,10499.0,21812.0,158644.0,136832.0,No,5.7,17.4,193.0,"ABB, L&T, Bosch"
Mock,SJBIT,CIVIL ENGINEERING,EWS,20682,KCET,2024,56665.0,69668.0,10499.0,21812.0,158644.0,136832.0,No,5.7,17.4,193.0,"ABB, L&T, Bosch"
Mock,SJBIT,CIVIL ENGINEERING,GMK,20739,KCET,2024,56665.0,69668.0,10499.0,21812.0,158644.0,136832.0,No,5.7,17.4,193.0,"ABB, L&T, Bosch"
Mock,SJBIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,8134,KCET,2024,71557.0,72165.0,14927.0,10800.0,169449.0,158649.0,No,6.8,51.5,182.0,"Infosys, Flipkart, Microsoft"
Mock,SJBIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OBC,10115,KCET,2024,71557.0,72165.0,14927.0,10800.0,169449.0,158649.0,No,6.8,51.5,182.0,"Infosys, Flipkart, Microsoft"
Mock,SJBIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SC,16278,KCET,2024,71557.0,72165.0,14927.0,10800.0,169449.0,158649.0,No,6.8,51.5,182.0,"Infosys, Flipkart, Microsoft"
Mock,SJBIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,ST,16546,KCET,2024,71557.0,72165.0,14927.0,10800.0,169449.0,158649.0,No,6.8,51.5,182.0,"Infosys, Flipkart, Microsoft"
Mock,SJBIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,1G,10032,KCET,2024,71557.0,72165.0,14927.0,10800.0,169449.0,158649.0,No,6.8,51.5,182.0,"Infosys, Flipkart, Microsoft"
Mock,SJBIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2A,9758,KCET,2024,71557.0,72165.0,14927.0,10800.0,169449.0,158649.0,No,6.8,51.5,182.0,"Infosys, Flipkart, Microsoft"
Mock,SJBIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2B,9547,KCET,2024,71557.0,72165.0,14927.0,10800.0,169449.0,158649.0,No,6.8,51.5,182.0,"Infosys, Flipkart, Microsoft"
Mock,SJBIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3A,9273,KCET,2024,71557.0,72165.0,14927.0,10800.0,169449.0,158649.0,No,6.8,51.5,182.0,"Infosys, Flipkart, Microsoft"
Mock,SJBIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3B,8832,KCET,2024,71557.0,72165.0,14927.0,10800.0,169449.0,158649.0,No,6.8,51.5,182.0,"Infosys, Flipkart, Microsoft"
Mock,SJBIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,EWS,9791,KCET,2024,71557.0,72165.0,14927.0,10800.0,169449.0,158649.0,No,6.8,51.5,182.0,"Infosys, Flipkart, Microsoft"
Mock,SJBIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GMK,8526,KCET,2024,71557.0,72165.0,14927.0,10800.0,169449.0,158649.0,No,6.8,51.5,182.0,"Infosys, Flipkart, Microsoft"
Mock,SJBIT,BIOTECHNOLOGY,GM,20674,KCET,2024,77023.0,72903.0,17794.0,16081.0,183801.0,167720.0,No,9.0,19.7,126.0,"Pfizer, Biocon, Cipla"
Mock,SJBIT,BIOTECHNOLOGY,OBC,22759,KCET,2024,77023.0,72903.0,17794.0,16081.0,183801.0,167720.0,No,9.0,19.7,126.0,"Pfizer, Biocon, Cipla"
Mock,SJBIT,BIOTECHNOLOGY,SC,29148,KCET,2024,77023.0,72903.0,17794.0,16081.0,183801.0,167720.0,No,9.0,19.7,126.0,"Pfizer, Biocon, Cipla"
Mock,SJBIT,BIOTECHNOLOGY,ST,29970,KCET,2024,77023.0,72903.0,17794.0,16081.0,183801.0,167720.0,No,9.0,19.7,126.0,"Pfizer, Biocon, Cipla"
Mock,SJBIT,BIOTECHNOLOGY,1G,22672,KCET,2024,77023.0,72903.0,17794.0,16081.0,183801.0,167720.0,No,9.0,19.7,126.0,"Pfizer, Biocon, Cipla"
Mock,SJBIT,BIOTECHNOLOGY,2A,21408,KCET,2024,77023.0,72903.0,17794.0,16081.0,183801.0,167720.0,No,9.0,19.7,126.0,"Pfizer, Biocon, Cipla"
Mock,SJBIT,BIOTECHNOLOGY,2B,22825,KCET,2024,77023.0,72903.0,17794.0,16081.0,183801.0,167720.0,No,9.0,19.7,126.0,"Pfizer, Biocon, Cipla"
Mock,SJBIT,BIOTECHNOLOGY,3A,21732,KCET,2024,77023.0,72903.0,17794.0,16081.0,183801.0,167720.0,No,9.0,19.7,126.0,"Pfizer, Biocon, Cipla"
Mock,SJBIT,BIOTECHNOLOGY,3B,22691,KCET,2024,77023.0,72903.0,17794.0,16081.0,183801.0,167720.0,No,9.0,19.7,126.0,"Pfizer, Biocon, Cipla"
Mock,SJBIT,BIOTECHNOLOGY,EWS,21133,KCET,2024,77023.0,72903.0,17794.0,16081.0,183801.0,167720.0,No,9.0,19.7,126.0,"Pfizer, Biocon, Cipla"
Mock,SJBIT,BIOTECHNOLOGY,GMK,22377,KCET,2024,77023.0,72903.0,17794.0,16081.0,183801.0,167720.0,No,9.0,19.7,126.0,"Pfizer, Biocon, Cipla"
Mock,SJBIT,DATA SCIENCE,GM,7488,KCET,2024,77253.0,76694.0,12175.0,24361.0,190483.0,166122.0,Yes,8.0,39.1,156.0,"Infosys, Google, Cisco"
Mock,SJBIT,DATA SCIENCE,OBC,10648,KCET,2024,77253.0,76694.0,12175.0,24361.0,190483.0,166122.0,Yes,8.0,39.1,156.0,"Infosys, Google, Cisco"
Mock,SJBIT,DATA SCIENCE,SC,15043,KCET,2024,77253.0,76694.0,12175.0,24361.0,190483.0,166122.0,Yes,8.0,39.1,156.0,"Infosys, Google, Cisco"
Mock,SJBIT,DATA SCIENCE,ST,17575,KCET,2024,77253.0,76694.0,12175.0,24361.0,190483.0,166122.0,Yes,8.0,39.1,156.0,"Infosys, Google, Cisco"
Mock,SJBIT,DATA SCIENCE,1G,9808,KCET,2024,77253.0,76694.0,12175.0,24361.0,190483.0,166122.0,Yes,8.0,39.1,156.0,"Infosys, Google, Cisco"
Mock,SJBIT,DATA SCIENCE,2A,8873,KCET,2024,77253.0,76694.0,12175.0,24361.0,190483.0,166122.0,Yes,8.0,39.1,156.0,"Infosys, Google, Cisco"
Mock,SJBIT,DATA SCIENCE,2B,10902,KCET,2024,77253.0,76694.0,12175.0,24361.0,190483.0,166122.0,Yes,8.0,39.1,156.0,"Infosys, Google, Cisco"
Mock,SJBIT,DATA SCIENCE,3A,8378,KCET,2024,77253.0,76694.0,12175.0,24361.0,190483.0,166122.0,Yes,8.0,39.1,156.0,"Infosys, Google, Cisco"
Mock,SJBIT,DATA SCIENCE,3B,10078,KCET,2024,77253.0,76694.0,12175.0,24361.0,190483.0,166122.0,Yes,8.0,39.1,156.0,"Infosys, Google, Cisco"
Mock,SJBIT,DATA SCIENCE,EWS,9567,KCET,2024,77253.0,76694.0,12175.0,24361.0,190483.0,166122.0,Yes,8.0,39.1,156.0,"Infosys, Google, Cisco"
Mock,SJBIT,DATA SCIENCE,GMK,8575,KCET,2024,77253.0,76694.0,12175.0,24361.0,190483.0,166122.0,Yes,8.0,39.1,156.0,"Infosys, Google, Cisco"
Mock,SJBIT,ROBOTICS AND AUTOMATION ENGINEERING,GM,7589,KCET,2024,84763.0,66484.0,16832.0,10059.0,178138.0,168079.0,No,8.9,41.2,117.0,"Safran, ISRO, Airbus"
Mock,SJBIT,ROBOTICS AND AUTOMATION ENGINEERING,OBC,11302,KCET,2024,84763.0,66484.0,16832.0,10059.0,178138.0,168079.0,No,8.9,41.2,117.0,"Safran, ISRO, Airbus"
Mock,SJBIT,ROBOTICS AND AUTOMATION ENGINEERING,SC,15509,KCET,2024,84763.0,66484.0,16832.0,10059.0,178138.0,168079.0,No,8.9,41.2,117.0,"Safran, ISRO, Airbus"
Mock,SJBIT,ROBOTICS AND AUTOMATION ENGINEERING,ST,19205,KCET,2024,84763.0,66484.0,16832.0,10059.0,178138.0,168079.0,No,8.9,41.2,117.0,"Safran, ISRO, Airbus"
Mock,SJBIT,ROBOTICS AND AUTOMATION ENGINEERING,1G,11790,KCET,2024,84763.0,66484.0,16832.0,10059.0,178138.0,168079.0,No,8.9,41.2,117.0,"Safran, ISRO, Airbus"
Mock,SJBIT,ROBOTICS AND AUTOMATION ENGINEERING,2A,11077,KCET,2024,84763.0,66484.0,16832.0,10059.0,178138.0,168079.0,No,8.9,41.2,117.0,"Safran, ISRO, Airbus"
Mock,SJBIT,ROBOTICS AND AUTOMATION ENGINEERING,2B,11440,KCET,2024,84763.0,66484.0,16832.0,10059.0,178138.0,168079.0,No,8.9,41.2,117.0,"Safran, ISRO, Airbus"
Mock,SJBIT,ROBOTICS AND AUTOMATION ENGINEERING,3A,9449,KCET,2024,84763.0,66484.0,16832.0,10059.0,178138.0,168079.0,No,8.9,41.2,117.0,"Safran, ISRO, Airbus"
Mock,SJBIT,ROBOTICS AND AUTOMATION ENGINEERING,3B,9715,KCET,2024,84763.0,66484.0,16832.0,10059.0,178138.0,168079.0,No,8.9,41.2,117.0,"Safran, ISRO, Airbus"
Mock,SJBIT,ROBOTICS AND AUTOMATION ENGINEERING,EWS,9975,KCET,2024,84763.0,66484.0,16832.0,10059.0,178138.0,168079.0,No,8.9,41.2,117.0,"Safran, ISRO, Airbus"
Mock,SJBIT,ROBOTICS AND AUTOMATION ENGINEERING,GMK,9636,KCET,2024,84763.0,66484.0,16832.0,10059.0,178138.0,168079.0,No,8.9,41.2,117.0,"Safran, ISRO, Airbus"
Mock,AIT,COMPUTER SCIENCE AND ENGINEERING,GM,3036,KCET,2024,55626.0,93014.0,14123.0,21030.0,183793.0,162763.0,No,4.1,31.3,190.0,"Infosys, Google, Cisco"
Mock,AIT,COMPUTER SCIENCE AND ENGINEERING,OBC,5115,KCET,2024,55626.0,93014.0,14123.0,21030.0,183793.0,162763.0,No,4.1,31.3,190.0,"Infosys, Google, Cisco"
Mock,AIT,COMPUTER SCIENCE AND ENGINEERING,SC,11045,KCET,2024,55626.0,93014.0,14123.0,21030.0,183793.0,162763.0,No,4.1,31.3,190.0,"Infosys, Google, Cisco"
Mock,AIT,COMPUTER SCIENCE AND ENGINEERING,ST,12222,KCET,2024,55626.0,93014.0,14123.0,21030.0,183793.0,162763.0,No,4.1,31.3,190.0,"Infosys, Google, Cisco"
Mock,AIT,COMPUTER SCIENCE AND ENGINEERING,1G,5155,KCET,2024,55626.0,93014.0,14123.0,21030.0,183793.0,162763.0,No,4.1,31.3,190.0,"Infosys, Google, Cisco"
Mock,AIT,COMPUTER SCIENCE AND ENGINEERING,2A,4570,KCET,2024,55626.0,93014.0,14123.0,21030.0,183793.0,162763.0,No,4.1,31.3,190.0,"Infosys, Google, Cisco"
Mock,AIT,COMPUTER SCIENCE AND ENGINEERING,2B,5070,KCET,2024,55626.0,93014.0,14123.0,21030.0,183793.0,162763.0,No,4.1,31.3,190.0,"Infosys, Google, Cisco"
Mock,AIT,COMPUTER SCIENCE AND ENGINEERING,3A,3927,KCET,2024,55626.0,93014.0,14123.0,21030.0,183793.0,162763.0,No,4.1,31.3,190.0,"Infosys, Google, Cisco"
Mock,AIT,COMPUTER SCIENCE AND ENGINEERING,3B,5282,KCET,2024,55626.0,93014.0,14123.0,21030.0,183793.0,162763.0,No,4.1,31.3,190.0,"Infosys, Google, Cisco"
Mock,AIT,COMPUTER SCIENCE AND ENGINEERING,EWS,3659,KCET,2024,55626.0,93014.0,14123.0,21030.0,183793.0,162763.0,No,4.1,31.3,190.0,"Infosys, Google, Cisco"
Mock,AIT,COMPUTER SCIENCE AND ENGINEERING,GMK,3934,KCET,2024,55626.0,93014.0,14123.0,21030.0,183793.0,162763.0,No,4.1,31.3,190.0,"Infosys, Google, Cisco"
Mock,AIT,INFORMATION SCIENCE AND ENGINEERING,GM,5734,KCET,2024,76292.0,87764.0,16763.0,18075.0,198894.0,180819.0,No,9.5,14.7,177.0,"HAL, GE, L&T"
Mock,AIT,INFORMATION SCIENCE AND ENGINEERING,OBC,6755,KCET,2024,76292.0,87764.0,16763.0,18075.0,198894.0,180819.0,No,9.5,14.7,177.0,"HAL, GE, L&T"
Mock,AIT,INFORMATION SCIENCE AND ENGINEERING,SC,12009,KCET,2024,76292.0,87764.0,16763.0,18075.0,198894.0,180819.0,No,9.5,14.7,177.0,"HAL, GE, L&T"
Mock,AIT,INFORMATION SCIENCE AND ENGINEERING,ST,13928,KCET,2024,76292.0,87764.0,16763.0,18075.0,198894.0,180819.0,No,9.5,14.7,177.0,"HAL, GE, L&T"
Mock,AIT,INFORMATION SCIENCE AND ENGINEERING,1G,7085,KCET,2024,76292.0,87764.0,16763.0,18075.0,198894.0,180819.0,No,9.5,14.7,177.0,"HAL, GE, L&T"
Mock,AIT,INFORMATION SCIENCE AND ENGINEERING,2A,6632,KCET,2024,76292.0,87764.0,16763.0,18075.0,198894.0,180819.0,No,9.5,14.7,177.0,"HAL, GE, L&T"
Mock,AIT,INFORMATION SCIENCE AND ENGINEERING,2B,6821,KCET,2024,76292.0,87764.0,16763.0,18075.0,198894.0,180819.0,No,9.5,14.7,177.0,"HAL, GE, L&T"
Mock,AIT,INFORMATION SCIENCE AND ENGINEERING,3A,7349,KCET,2024,76292.0,87764.0,16763.0,18075.0,198894.0,180819.0,No,9.5,14.7,177.0,"HAL, GE, L&T"
Mock,AIT,INFORMATION SCIENCE AND ENGINEERING,3B,6234,KCET,2024,76292.0,87764.0,16763.0,18075.0,198894.0,180819.0,No,9.5,14.7,177.0,"HAL, GE, L&T"
Mock,AIT,INFORMATION SCIENCE AND ENGINEERING,EWS,6236,KCET,2024,76292.0,87764.0,16763.0,18075.0,198894.0,180819.0,No,9.5,14.7,177.0,"HAL, GE, L&T"
Mock,AIT,INFORMATION SCIENCE AND ENGINEERING,GMK,6285,KCET,2024,76292.0,87764.0,16763.0,18075.0,198894.0,180819.0,No,9.5,14.7,177.0,"HAL, GE, L&T"
Mock,AIT,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,6261,KCET,2024,75507.0,80281.0,18234.0,21951.0,195973.0,174022.0,Yes,9.7,25.4,199.0,"L&T, Bosch, Siemens"
Mock,AIT,ELECTRONICS AND COMMUNICATION ENGINEERING,OBC,10236,KCET,2024,75507.0,80281.0,18234.0,21951.0,195973.0,174022.0,Yes,9.7,25.4,199.0,"L&T, Bosch, Siemens"
Mock,AIT,ELECTRONICS AND COMMUNICATION ENGINEERING,SC,14522,KCET,2024,75507.0,80281.0,18234.0,21951.0,195973.0,174022.0,Yes,9.7,25.4,199.0,"L&T, Bosch, Siemens"
Mock,AIT,ELECTRONICS AND COMMUNICATION ENGINEERING,ST,15950,KCET,2024,75507.0,80281.0,18234.0,21951.0,195973.0,174022.0,Yes,9.7,25.4,199.0,"L&T, Bosch, Siemens"
Mock,AIT,ELECTRONICS AND COMMUNICATION ENGINEERING,1G,9397,KCET,2024,75507.0,80281.0,18234.0,21951.0,195973.0,174022.0,Yes,9.7,25.4,199.0,"L&T, Bosch, Siemens"
Mock,AIT,ELECTRONICS AND COMMUNICATION ENGINEERING,2A,9834,KCET,2024,75507.0,80281.0,18234.0,21951.0,195973.0,174022.0,Yes,9.7,25.4,199.0,"L&T, Bosch, Siemens"
Mock,AIT,ELECTRONICS AND COMMUNICATION ENGINEERING,2B,9183,KCET,2024,75507.0,80281.0,18234.0,21951.0,195973.0,174022.0,Yes,9.7,25.4,199.0,"L&T, Bosch, Siemens"
Mock,AIT,ELECTRONICS AND COMMUNICATION ENGINEERING,3A,8833,KCET,2024,75507.0,80281.0,18234.0,21951.0,195973.0,174022.0,Yes,9.7,25.4,199.0,"L&T, Bosch, Siemens"
Mock,AIT,ELECTRONICS AND COMMUNICATION ENGINEERING,3B,8675,KCET,2024,75507.0,80281.0,18234.0,21951.0,195973.0,174022.0,Yes,9.7,25.4,199.0,"L&T, Bosch, Siemens"
Mock,AIT,ELECTRONICS AND COMMUNICATION ENGINEERING,EWS,8788,KCET,2024,75507.0,80281.0,18234.0,21951.0,195973.0,174022.0,Yes,9.7,25.4,199.0,"L&T, Bosch, Siemens"
Mock,AIT,ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,9502,KCET,2024,75507.0,80281.0,18234.0,21951.0,195973.0,174022.0,Yes,9.7,25.4,199.0,"L&T, Bosch, Siemens"
Mock,AIT,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,9649,KCET,2024,65272.0,63714.0,14456.0,28580.0,172022.0,143442.0,No,8.1,31.4,190.0,"GE, ABB, BEL"
Mock,AIT,ELECTRICAL AND ELECTRONICS ENGINEERING,OBC,13022,KCET,2024,65272.0,63714.0,14456.0,28580.0,172022.0,143442.0,No,8.1,31.4,190.0,"GE, ABB, BEL"
Mock,AIT,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,18200,KCET,2024,65272.0,63714.0,14456.0,28580.0,172022.0,143442.0,No,8.1,31.4,190.0,"GE, ABB, BEL"
Mock,AIT,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,19153,KCET,2024,65272.0,63714.0,14456.0,28580.0,172022.0,143442.0,No,8.1,31.4,190.0,"GE, ABB, BEL"
Mock,AIT,ELECTRICAL AND ELECTRONICS ENGINEERING,1G,13881,KCET,2024,65272.0,63714.0,14456.0,28580.0,172022.0,143442.0,No,8.1,31.4,190.0,"GE, ABB, BEL"
Mock,AIT,ELECTRICAL AND ELECTRONICS ENGINEERING,2A,12484,KCET,2024,65272.0,63714.0,14456.0,28580.0,172022.0,143442.0,No,8.1,31.4,190.0,"GE, ABB, BEL"
Mock,AIT,ELECTRICAL AND ELECTRONICS ENGINEERING,2B,12104,KCET,2024,65272.0,63714.0,14456.0,28580.0,172022.0,143442.0,No,8.1,31.4,190.0,"GE, ABB, BEL"
Mock,AIT,ELECTRICAL AND ELECTRONICS ENGINEERING,3A,10634,KCET,2024,65272.0,63714.0,14456.0,28580.0,172022.0,143442.0,No,8.1,31.4,190.0,"GE, ABB, BEL"
Mock,AIT,ELECTRICAL AND ELECTRONICS ENGINEERING,3B,12681,KCET,2024,65272.0,63714.0,14456.0,28580.0,172022.0,143442.0,No,8.1,31.4,190.0,"GE, ABB, BEL"
Mock,AIT,ELECTRICAL AND ELECTRONICS ENGINEERING,EWS,12392,KCET,2024,65272.0,63714.0,14456.0,28580.0,172022.0,143442.0,No,8.1,31.4,190.0,"GE, ABB, BEL"
Mock,AIT,ELECTRICAL AND ELECTRONICS ENGINEERING,GMK,11191,KCET,2024,65272.0,63714.0,14456.0,28580.0,172022.0,143442.0,No,8.1,31.4,190.0,"GE, ABB, BEL"
Mock,AIT,MECHANICAL ENGINEERING,GM,14648,KCET,2024,82348.0,78382.0,14708.0,27897.0,203335.0,175438.0,Yes,5.9,25.5,249.0,"Siemens, L&T, ABB"
Mock,AIT,MECHANICAL ENGINEERING,OBC,16907,KCET,2024,82348.0,78382.0,14708.0,27897.0,203335.0,175438.0,Yes,5.9,25.5,249.0,"Siemens, L&T, ABB"
Mock,AIT,MECHANICAL ENGINEERING,SC,24254,KCET,2024,82348.0,78382.0,14708.0,27897.0,203335.0,175438.0,Yes,5.9,25.5,249.0,"Siemens, L&T, ABB"
Mock,AIT,MECHANICAL ENGINEERING,ST,26347,KCET,2024,82348.0,78382.0,14708.0,27897.0,203335.0,175438.0,Yes,5.9,25.5,249.0,"Siemens, L&T, ABB"
Mock,AIT,MECHANICAL ENGINEERING,1G,18092,KCET,2024,82348.0,78382.0,14708.0,27897.0,203335.0,175438.0,Yes,5.9,25.5,249.0,"Siemens, L&T, ABB"
Mock,AIT,MECHANICAL ENGINEERING,2A,17118,KCET,2024,82348.0,78382.0,14708.0,27897.0,203335.0,175438.0,Yes,5.9,25.5,249.0,"Siemens, L&T, ABB"
Mock,AIT,MECHANICAL ENGINEERING,2B,18021,KCET,2024,82348.0,78382.0,14708.0,27897.0,203335.0,175438.0,Yes,5.9,25.5,249.0,"Siemens, L&T, ABB"
Mock,AIT,MECHANICAL ENGINEERING,3A,17107,KCET,2024,82348.0,78382.0,14708.0,27897.0,203335.0,175438.0,Yes,5.9,25.5,249.0,"Siemens, L&T, ABB"
Mock,AIT,MECHANICAL ENGINEERING,3B,17803,KCET,2024,82348.0,78382.0,14708.0,27897.0,203335.0,175438.0,Yes,5.9,25.5,249.0,"Siemens, L&T, ABB"
Mock,AIT,MECHANICAL ENGINEERING,EWS,16920,KCET,2024,82348.0,78382.0,14708.0,27897.0,203335.0,175438.0,Yes,5.9,25.5,249.0,"Siemens, L&T, ABB"
